file_name,content,extracted_at
jd1.docx,"About the job About Breaker Breaker is a software company on a mission to build robots that act more like humans. Sitting at the crossroads of generative AI and robotics, we develop software that enables robots to make smarter decisions, work better together, and communicate more effectively with humans. We are a venture-backed startup working in the heart of the National Innovation Centre, surrounded by some of Australia s most innovative deep-tech companies. At Breaker, you ll work alongside highly experienced engineers tackling some of the toughest challenges in robotics and generative AI. We are looking for individuals who enjoy being challenged and thrive when working in the technical unknown. At Breaker, we strongly believe in owning what you build and offer generous stock options to all employees who help us on our journey to change the way the world works with robots. If you re looking for a fast-paced and growing company working on the cutting edge of technology, Breaker might just be for you. About the Role We are seeking a Machine Learning Engineer to design, train, and deploy advanced machine learning models that enhance robotic decision-making and communication. You will play a critical role in training large language models (LLMs) and transformer-based NLP systems, deploying models on edge devices, and integrating them with robotic systems. Responsibilities include driving end-to-end ML workflows, optimizing models for edge hardware, and collaborating with roboticists to bridge the gap between AI and robotics. The ideal candidate is highly skilled in machine learning model development, deployment, and optimization, with a passion for building solutions that bring robots closer to human-level understanding and interaction. About You Required Skills and Experience: Bachelor s or Master s degree in Computer Science, Artificial Intelligence, Machine Learning, Robotics, or a related professional field. 2+ years of experience in one or more of the following areas: Training large language models (LLMs) or transformer-based NLP systems. Deploying machine learning models onto edge hardware, such as NVIDIA Jetson or similar platforms. Integrating machine learning models with robotics systems. Strong experience with Python and deep learning frameworks (e.g., PyTorch, TensorFlow). Experience optimizing models for performance and efficiency in constrained environments. Solid understanding of neural network architectures, attention mechanisms, and transfer learning. Must be an Australian citizen. Preferred Skills: Experience with ROS/ROS2 development and integrating AI with robotic systems. Familiarity with hardware acceleration (e.g., CUDA, TensorRT). Knowledge of reinforcement learning or imitation learning techniques applied to robotics. Understanding of robotics motion planning or control systems. Strong software engineering skills, including version control (Git) and collaborative development workflows. Prior experience working in small, collaborative teams. Strong verbal and written communication skills. Open to fieldwork and traveling as needed. Why Join Us? Competitive salary. Stock options give you a stake in the company s success. Be part of a growing, mission-driven startup solving exciting challenges. Work in a collaborative and fast-paced environment where your contributions will be highly valued. Opportunities for professional growth and development. Location: National Innovation Centre, Australia If you re excited about the opportunity to work at the intersection of machine learning and robotics, we d love to hear from you!",2025-02-27 21:35:17.528197
jd0.pdf,"About the job Your new company A scaling Technology Group, based in the heart of Brisbane CBD is seeking to hire a top-tier AI Engineer, to be embedded within their talent team. Providing 'tech for good' technology, this business has been built on cutting -edge technology and continues t o push the boundaries of Gen AI, as they grow their business, and delight their customers. This is a truly unique opportunity to be part of something special, and join a growing technology business. Your new role Our customer is seeking a full -time Generative AI Engineer to join their Brisbane team. In this role, you will be responsible for developing and implementing AI solutions that enhance their platform. The key responsibilities include conducting research and development of AI/ML solutions to enhance platform capabilities, fine -tuning and optimising Large Language Models (LLMs) for domain -specific applications, and developing LLM -based applications to automate and streamline complex workflows. You will also pe rform prompt engineering and optimisation to ensure high -quality AI outputs, integrate AI solutions into production environments with scalability and reliability in mind, and design, develop, and maintain APIs for seamless AI integration. This is a role th at will require plenty of collaboration with a talented peer group, and the chance to bring your own ideas to the emerging space. What you'll need to succeed You will need over 2 years of experience in developing and deploying AI/ML solutions or similar technologies, and at least 1 year of experience in deploying AI applications to production environments. The ideal candidate should have expertise in building applications using Large Language Models (LLMs) and experience with LLM frameworks such as LangChain and LlamaIndex. Proficiency with vector databases and LLMOps for model management is essential, along with strong experience in API integration and design. Familiarity with the Azure technology stack, including Azure Machine Learning and Azure Cognitive Services, is also required. Additionally, a solid background in Natural Language Processing (NLP), deep learning, and classical machine learning is necessary. What you'll get in return You will get the chance to work on cutting edge technology, as part of a talented peer group, and be exposed to future Gen AI trends and technology. Hybrid environment, with a couple of days in the office and the rest at home. Salary is highly dependent on experience. What you need to do now If you're interested in this role, click 'apply now' to forward an up -to-date copy of your CV, or call us now. If this job isn't quite right for you, but you are looking for a new position, please contact us for a confidential discussion about your career.",2025-02-27 21:40:46.254959
jd1.docx,"About the job About Breaker Breaker is a software company on a mission to build robots that act more like humans. Sitting at the crossroads of generative AI and robotics, we develop software that enables robots to make smarter decisions, work better together, and communicate more effectively with humans. We are a venture-backed startup working in the heart of the National Innovation Centre, surrounded by some of Australia s most innovative deep-tech companies. At Breaker, you ll work alongside highly experienced engineers tackling some of the toughest challenges in robotics and generative AI. We are looking for individuals who enjoy being challenged and thrive when working in the technical unknown. At Breaker, we strongly believe in owning what you build and offer generous stock options to all employees who help us on our journey to change the way the world works with robots. If you re looking for a fast-paced and growing company working on the cutting edge of technology, Breaker might just be for you. About the Role We are seeking a Machine Learning Engineer to design, train, and deploy advanced machine learning models that enhance robotic decision-making and communication. You will play a critical role in training large language models (LLMs) and transformer-based NLP systems, deploying models on edge devices, and integrating them with robotic systems. Responsibilities include driving end-to-end ML workflows, optimizing models for edge hardware, and collaborating with roboticists to bridge the gap between AI and robotics. The ideal candidate is highly skilled in machine learning model development, deployment, and optimization, with a passion for building solutions that bring robots closer to human-level understanding and interaction. About You Required Skills and Experience: Bachelor s or Master s degree in Computer Science, Artificial Intelligence, Machine Learning, Robotics, or a related professional field. 2+ years of experience in one or more of the following areas: Training large language models (LLMs) or transformer-based NLP systems. Deploying machine learning models onto edge hardware, such as NVIDIA Jetson or similar platforms. Integrating machine learning models with robotics systems. Strong experience with Python and deep learning frameworks (e.g., PyTorch, TensorFlow). Experience optimizing models for performance and efficiency in constrained environments. Solid understanding of neural network architectures, attention mechanisms, and transfer learning. Must be an Australian citizen. Preferred Skills: Experience with ROS/ROS2 development and integrating AI with robotic systems. Familiarity with hardware acceleration (e.g., CUDA, TensorRT). Knowledge of reinforcement learning or imitation learning techniques applied to robotics. Understanding of robotics motion planning or control systems. Strong software engineering skills, including version control (Git) and collaborative development workflows. Prior experience working in small, collaborative teams. Strong verbal and written communication skills. Open to fieldwork and traveling as needed. Why Join Us? Competitive salary. Stock options give you a stake in the company s success. Be part of a growing, mission-driven startup solving exciting challenges. Work in a collaborative and fast-paced environment where your contributions will be highly valued. Opportunities for professional growth and development. Location: National Innovation Centre, Australia If you re excited about the opportunity to work at the intersection of machine learning and robotics, we d love to hear from you!",2025-02-27 21:40:46.311068
jd0.pdf,"About the job Your new company A scaling Technology Group, based in the heart of Brisbane CBD is seeking to hire a top-tier AI Engineer, to be embedded within their talent team. Providing 'tech for good' technology, this business has been built on cutting -edge technology and continues t o push the boundaries of Gen AI, as they grow their business, and delight their customers. This is a truly unique opportunity to be part of something special, and join a growing technology business. Your new role Our customer is seeking a full -time Generative AI Engineer to join their Brisbane team. In this role, you will be responsible for developing and implementing AI solutions that enhance their platform. The key responsibilities include conducting research and development of AI/ML solutions to enhance platform capabilities, fine -tuning and optimising Large Language Models (LLMs) for domain -specific applications, and developing LLM -based applications to automate and streamline complex workflows. You will also pe rform prompt engineering and optimisation to ensure high -quality AI outputs, integrate AI solutions into production environments with scalability and reliability in mind, and design, develop, and maintain APIs for seamless AI integration. This is a role th at will require plenty of collaboration with a talented peer group, and the chance to bring your own ideas to the emerging space. What you'll need to succeed You will need over 2 years of experience in developing and deploying AI/ML solutions or similar technologies, and at least 1 year of experience in deploying AI applications to production environments. The ideal candidate should have expertise in building applications using Large Language Models (LLMs) and experience with LLM frameworks such as LangChain and LlamaIndex. Proficiency with vector databases and LLMOps for model management is essential, along with strong experience in API integration and design. Familiarity with the Azure technology stack, including Azure Machine Learning and Azure Cognitive Services, is also required. Additionally, a solid background in Natural Language Processing (NLP), deep learning, and classical machine learning is necessary. What you'll get in return You will get the chance to work on cutting edge technology, as part of a talented peer group, and be exposed to future Gen AI trends and technology. Hybrid environment, with a couple of days in the office and the rest at home. Salary is highly dependent on experience. What you need to do now If you're interested in this role, click 'apply now' to forward an up -to-date copy of your CV, or call us now. If this job isn't quite right for you, but you are looking for a new position, please contact us for a confidential discussion about your career.",2025-02-27 22:10:32.515018
jd1.docx,"About the job About Breaker Breaker is a software company on a mission to build robots that act more like humans. Sitting at the crossroads of generative AI and robotics, we develop software that enables robots to make smarter decisions, work better together, and communicate more effectively with humans. We are a venture-backed startup working in the heart of the National Innovation Centre, surrounded by some of Australia s most innovative deep-tech companies. At Breaker, you ll work alongside highly experienced engineers tackling some of the toughest challenges in robotics and generative AI. We are looking for individuals who enjoy being challenged and thrive when working in the technical unknown. At Breaker, we strongly believe in owning what you build and offer generous stock options to all employees who help us on our journey to change the way the world works with robots. If you re looking for a fast-paced and growing company working on the cutting edge of technology, Breaker might just be for you. About the Role We are seeking a Machine Learning Engineer to design, train, and deploy advanced machine learning models that enhance robotic decision-making and communication. You will play a critical role in training large language models (LLMs) and transformer-based NLP systems, deploying models on edge devices, and integrating them with robotic systems. Responsibilities include driving end-to-end ML workflows, optimizing models for edge hardware, and collaborating with roboticists to bridge the gap between AI and robotics. The ideal candidate is highly skilled in machine learning model development, deployment, and optimization, with a passion for building solutions that bring robots closer to human-level understanding and interaction. About You Required Skills and Experience: Bachelor s or Master s degree in Computer Science, Artificial Intelligence, Machine Learning, Robotics, or a related professional field. 2+ years of experience in one or more of the following areas: Training large language models (LLMs) or transformer-based NLP systems. Deploying machine learning models onto edge hardware, such as NVIDIA Jetson or similar platforms. Integrating machine learning models with robotics systems. Strong experience with Python and deep learning frameworks (e.g., PyTorch, TensorFlow). Experience optimizing models for performance and efficiency in constrained environments. Solid understanding of neural network architectures, attention mechanisms, and transfer learning. Must be an Australian citizen. Preferred Skills: Experience with ROS/ROS2 development and integrating AI with robotic systems. Familiarity with hardware acceleration (e.g., CUDA, TensorRT). Knowledge of reinforcement learning or imitation learning techniques applied to robotics. Understanding of robotics motion planning or control systems. Strong software engineering skills, including version control (Git) and collaborative development workflows. Prior experience working in small, collaborative teams. Strong verbal and written communication skills. Open to fieldwork and traveling as needed. Why Join Us? Competitive salary. Stock options give you a stake in the company s success. Be part of a growing, mission-driven startup solving exciting challenges. Work in a collaborative and fast-paced environment where your contributions will be highly valued. Opportunities for professional growth and development. Location: National Innovation Centre, Australia If you re excited about the opportunity to work at the intersection of machine learning and robotics, we d love to hear from you!",2025-02-27 22:10:32.569959
jd0.pdf,"About the job Your new company A scaling Technology Group, based in the heart of Brisbane CBD is seeking to hire a top-tier AI Engineer, to be embedded within their talent team. Providing 'tech for good' technology, this business has been built on cutting -edge technology and continues t o push the boundaries of Gen AI, as they grow their business, and delight their customers. This is a truly unique opportunity to be part of something special, and join a growing technology business. Your new role Our customer is seeking a full -time Generative AI Engineer to join their Brisbane team. In this role, you will be responsible for developing and implementing AI solutions that enhance their platform. The key responsibilities include conducting research and development of AI/ML solutions to enhance platform capabilities, fine -tuning and optimising Large Language Models (LLMs) for domain -specific applications, and developing LLM -based applications to automate and streamline complex workflows. You will also pe rform prompt engineering and optimisation to ensure high -quality AI outputs, integrate AI solutions into production environments with scalability and reliability in mind, and design, develop, and maintain APIs for seamless AI integration. This is a role th at will require plenty of collaboration with a talented peer group, and the chance to bring your own ideas to the emerging space. What you'll need to succeed You will need over 2 years of experience in developing and deploying AI/ML solutions or similar technologies, and at least 1 year of experience in deploying AI applications to production environments. The ideal candidate should have expertise in building applications using Large Language Models (LLMs) and experience with LLM frameworks such as LangChain and LlamaIndex. Proficiency with vector databases and LLMOps for model management is essential, along with strong experience in API integration and design. Familiarity with the Azure technology stack, including Azure Machine Learning and Azure Cognitive Services, is also required. Additionally, a solid background in Natural Language Processing (NLP), deep learning, and classical machine learning is necessary. What you'll get in return You will get the chance to work on cutting edge technology, as part of a talented peer group, and be exposed to future Gen AI trends and technology. Hybrid environment, with a couple of days in the office and the rest at home. Salary is highly dependent on experience. What you need to do now If you're interested in this role, click 'apply now' to forward an up -to-date copy of your CV, or call us now. If this job isn't quite right for you, but you are looking for a new position, please contact us for a confidential discussion about your career.",2025-02-27 22:24:38.840664
jd1.docx,"About the job About Breaker Breaker is a software company on a mission to build robots that act more like humans. Sitting at the crossroads of generative AI and robotics, we develop software that enables robots to make smarter decisions, work better together, and communicate more effectively with humans. We are a venture-backed startup working in the heart of the National Innovation Centre, surrounded by some of Australia s most innovative deep-tech companies. At Breaker, you ll work alongside highly experienced engineers tackling some of the toughest challenges in robotics and generative AI. We are looking for individuals who enjoy being challenged and thrive when working in the technical unknown. At Breaker, we strongly believe in owning what you build and offer generous stock options to all employees who help us on our journey to change the way the world works with robots. If you re looking for a fast-paced and growing company working on the cutting edge of technology, Breaker might just be for you. About the Role We are seeking a Machine Learning Engineer to design, train, and deploy advanced machine learning models that enhance robotic decision-making and communication. You will play a critical role in training large language models (LLMs) and transformer-based NLP systems, deploying models on edge devices, and integrating them with robotic systems. Responsibilities include driving end-to-end ML workflows, optimizing models for edge hardware, and collaborating with roboticists to bridge the gap between AI and robotics. The ideal candidate is highly skilled in machine learning model development, deployment, and optimization, with a passion for building solutions that bring robots closer to human-level understanding and interaction. About You Required Skills and Experience: Bachelor s or Master s degree in Computer Science, Artificial Intelligence, Machine Learning, Robotics, or a related professional field. 2+ years of experience in one or more of the following areas: Training large language models (LLMs) or transformer-based NLP systems. Deploying machine learning models onto edge hardware, such as NVIDIA Jetson or similar platforms. Integrating machine learning models with robotics systems. Strong experience with Python and deep learning frameworks (e.g., PyTorch, TensorFlow). Experience optimizing models for performance and efficiency in constrained environments. Solid understanding of neural network architectures, attention mechanisms, and transfer learning. Must be an Australian citizen. Preferred Skills: Experience with ROS/ROS2 development and integrating AI with robotic systems. Familiarity with hardware acceleration (e.g., CUDA, TensorRT). Knowledge of reinforcement learning or imitation learning techniques applied to robotics. Understanding of robotics motion planning or control systems. Strong software engineering skills, including version control (Git) and collaborative development workflows. Prior experience working in small, collaborative teams. Strong verbal and written communication skills. Open to fieldwork and traveling as needed. Why Join Us? Competitive salary. Stock options give you a stake in the company s success. Be part of a growing, mission-driven startup solving exciting challenges. Work in a collaborative and fast-paced environment where your contributions will be highly valued. Opportunities for professional growth and development. Location: National Innovation Centre, Australia If you re excited about the opportunity to work at the intersection of machine learning and robotics, we d love to hear from you!",2025-02-27 22:24:38.898565
jd0.pdf,"About the job Your new company A scaling Technology Group, based in the heart of Brisbane CBD is seeking to hire a top-tier AI Engineer, to be embedded within their talent team. Providing 'tech for good' technology, this business has been built on cutting -edge technology and continues t o push the boundaries of Gen AI, as they grow their business, and delight their customers. This is a truly unique opportunity to be part of something special, and join a growing technology business. Your new role Our customer is seeking a full -time Generative AI Engineer to join their Brisbane team. In this role, you will be responsible for developing and implementing AI solutions that enhance their platform. The key responsibilities include conducting research and development of AI/ML solutions to enhance platform capabilities, fine -tuning and optimising Large Language Models (LLMs) for domain -specific applications, and developing LLM -based applications to automate and streamline complex workflows. You will also pe rform prompt engineering and optimisation to ensure high -quality AI outputs, integrate AI solutions into production environments with scalability and reliability in mind, and design, develop, and maintain APIs for seamless AI integration. This is a role th at will require plenty of collaboration with a talented peer group, and the chance to bring your own ideas to the emerging space. What you'll need to succeed You will need over 2 years of experience in developing and deploying AI/ML solutions or similar technologies, and at least 1 year of experience in deploying AI applications to production environments. The ideal candidate should have expertise in building applications using Large Language Models (LLMs) and experience with LLM frameworks such as LangChain and LlamaIndex. Proficiency with vector databases and LLMOps for model management is essential, along with strong experience in API integration and design. Familiarity with the Azure technology stack, including Azure Machine Learning and Azure Cognitive Services, is also required. Additionally, a solid background in Natural Language Processing (NLP), deep learning, and classical machine learning is necessary. What you'll get in return You will get the chance to work on cutting edge technology, as part of a talented peer group, and be exposed to future Gen AI trends and technology. Hybrid environment, with a couple of days in the office and the rest at home. Salary is highly dependent on experience. What you need to do now If you're interested in this role, click 'apply now' to forward an up -to-date copy of your CV, or call us now. If this job isn't quite right for you, but you are looking for a new position, please contact us for a confidential discussion about your career.",2025-02-28 09:26:50.986633
jd1.docx,"About the job About Breaker Breaker is a software company on a mission to build robots that act more like humans. Sitting at the crossroads of generative AI and robotics, we develop software that enables robots to make smarter decisions, work better together, and communicate more effectively with humans. We are a venture-backed startup working in the heart of the National Innovation Centre, surrounded by some of Australia s most innovative deep-tech companies. At Breaker, you ll work alongside highly experienced engineers tackling some of the toughest challenges in robotics and generative AI. We are looking for individuals who enjoy being challenged and thrive when working in the technical unknown. At Breaker, we strongly believe in owning what you build and offer generous stock options to all employees who help us on our journey to change the way the world works with robots. If you re looking for a fast-paced and growing company working on the cutting edge of technology, Breaker might just be for you. About the Role We are seeking a Machine Learning Engineer to design, train, and deploy advanced machine learning models that enhance robotic decision-making and communication. You will play a critical role in training large language models (LLMs) and transformer-based NLP systems, deploying models on edge devices, and integrating them with robotic systems. Responsibilities include driving end-to-end ML workflows, optimizing models for edge hardware, and collaborating with roboticists to bridge the gap between AI and robotics. The ideal candidate is highly skilled in machine learning model development, deployment, and optimization, with a passion for building solutions that bring robots closer to human-level understanding and interaction. About You Required Skills and Experience: Bachelor s or Master s degree in Computer Science, Artificial Intelligence, Machine Learning, Robotics, or a related professional field. 2+ years of experience in one or more of the following areas: Training large language models (LLMs) or transformer-based NLP systems. Deploying machine learning models onto edge hardware, such as NVIDIA Jetson or similar platforms. Integrating machine learning models with robotics systems. Strong experience with Python and deep learning frameworks (e.g., PyTorch, TensorFlow). Experience optimizing models for performance and efficiency in constrained environments. Solid understanding of neural network architectures, attention mechanisms, and transfer learning. Must be an Australian citizen. Preferred Skills: Experience with ROS/ROS2 development and integrating AI with robotic systems. Familiarity with hardware acceleration (e.g., CUDA, TensorRT). Knowledge of reinforcement learning or imitation learning techniques applied to robotics. Understanding of robotics motion planning or control systems. Strong software engineering skills, including version control (Git) and collaborative development workflows. Prior experience working in small, collaborative teams. Strong verbal and written communication skills. Open to fieldwork and traveling as needed. Why Join Us? Competitive salary. Stock options give you a stake in the company s success. Be part of a growing, mission-driven startup solving exciting challenges. Work in a collaborative and fast-paced environment where your contributions will be highly valued. Opportunities for professional growth and development. Location: National Innovation Centre, Australia If you re excited about the opportunity to work at the intersection of machine learning and robotics, we d love to hear from you!",2025-02-28 09:26:51.072923
jd0.pdf,"About the job Your new company A scaling Technology Group, based in the heart of Brisbane CBD is seeking to hire a top-tier AI Engineer, to be embedded within their talent team. Providing 'tech for good' technology, this business has been built on cutting -edge technology and continues t o push the boundaries of Gen AI, as they grow their business, and delight their customers. This is a truly unique opportunity to be part of something special, and join a growing technology business. Your new role Our customer is seeking a full -time Generative AI Engineer to join their Brisbane team. In this role, you will be responsible for developing and implementing AI solutions that enhance their platform. The key responsibilities include conducting research and development of AI/ML solutions to enhance platform capabilities, fine -tuning and optimising Large Language Models (LLMs) for domain -specific applications, and developing LLM -based applications to automate and streamline complex workflows. You will also pe rform prompt engineering and optimisation to ensure high -quality AI outputs, integrate AI solutions into production environments with scalability and reliability in mind, and design, develop, and maintain APIs for seamless AI integration. This is a role th at will require plenty of collaboration with a talented peer group, and the chance to bring your own ideas to the emerging space. What you'll need to succeed You will need over 2 years of experience in developing and deploying AI/ML solutions or similar technologies, and at least 1 year of experience in deploying AI applications to production environments. The ideal candidate should have expertise in building applications using Large Language Models (LLMs) and experience with LLM frameworks such as LangChain and LlamaIndex. Proficiency with vector databases and LLMOps for model management is essential, along with strong experience in API integration and design. Familiarity with the Azure technology stack, including Azure Machine Learning and Azure Cognitive Services, is also required. Additionally, a solid background in Natural Language Processing (NLP), deep learning, and classical machine learning is necessary. What you'll get in return You will get the chance to work on cutting edge technology, as part of a talented peer group, and be exposed to future Gen AI trends and technology. Hybrid environment, with a couple of days in the office and the rest at home. Salary is highly dependent on experience. What you need to do now If you're interested in this role, click 'apply now' to forward an up -to-date copy of your CV, or call us now. If this job isn't quite right for you, but you are looking for a new position, please contact us for a confidential discussion about your career.",2025-02-28 09:41:50.857143
jd1.docx,"About the job About Breaker Breaker is a software company on a mission to build robots that act more like humans. Sitting at the crossroads of generative AI and robotics, we develop software that enables robots to make smarter decisions, work better together, and communicate more effectively with humans. We are a venture-backed startup working in the heart of the National Innovation Centre, surrounded by some of Australia s most innovative deep-tech companies. At Breaker, you ll work alongside highly experienced engineers tackling some of the toughest challenges in robotics and generative AI. We are looking for individuals who enjoy being challenged and thrive when working in the technical unknown. At Breaker, we strongly believe in owning what you build and offer generous stock options to all employees who help us on our journey to change the way the world works with robots. If you re looking for a fast-paced and growing company working on the cutting edge of technology, Breaker might just be for you. About the Role We are seeking a Machine Learning Engineer to design, train, and deploy advanced machine learning models that enhance robotic decision-making and communication. You will play a critical role in training large language models (LLMs) and transformer-based NLP systems, deploying models on edge devices, and integrating them with robotic systems. Responsibilities include driving end-to-end ML workflows, optimizing models for edge hardware, and collaborating with roboticists to bridge the gap between AI and robotics. The ideal candidate is highly skilled in machine learning model development, deployment, and optimization, with a passion for building solutions that bring robots closer to human-level understanding and interaction. About You Required Skills and Experience: Bachelor s or Master s degree in Computer Science, Artificial Intelligence, Machine Learning, Robotics, or a related professional field. 2+ years of experience in one or more of the following areas: Training large language models (LLMs) or transformer-based NLP systems. Deploying machine learning models onto edge hardware, such as NVIDIA Jetson or similar platforms. Integrating machine learning models with robotics systems. Strong experience with Python and deep learning frameworks (e.g., PyTorch, TensorFlow). Experience optimizing models for performance and efficiency in constrained environments. Solid understanding of neural network architectures, attention mechanisms, and transfer learning. Must be an Australian citizen. Preferred Skills: Experience with ROS/ROS2 development and integrating AI with robotic systems. Familiarity with hardware acceleration (e.g., CUDA, TensorRT). Knowledge of reinforcement learning or imitation learning techniques applied to robotics. Understanding of robotics motion planning or control systems. Strong software engineering skills, including version control (Git) and collaborative development workflows. Prior experience working in small, collaborative teams. Strong verbal and written communication skills. Open to fieldwork and traveling as needed. Why Join Us? Competitive salary. Stock options give you a stake in the company s success. Be part of a growing, mission-driven startup solving exciting challenges. Work in a collaborative and fast-paced environment where your contributions will be highly valued. Opportunities for professional growth and development. Location: National Innovation Centre, Australia If you re excited about the opportunity to work at the intersection of machine learning and robotics, we d love to hear from you!",2025-02-28 09:41:50.921455
